sentiment	text
0	"This should be my kind of movie. Even if it sucked, it still should have been right up my alley; hell, I like ""Congo,"" and ""Allan Quatermaine"" movies. I have a soft spot in my heart for silly alien/demon/adventure movies. Let's go over why I decided to watch this in the first place.<br /><br />1. Horror/Sci-fi almost always intrigues me 2. I'm a big fan of archaeology, and this movie does involve a rare treasure. 3. Super-natural enemies with quality FX. 4. Christian Slater and Dorf I generally enjoy. 5. Tara Reid is hot.<br /><br />So this movie had potential, at least in the cheese-horror section of the video store, but boy did it suck ass. The only redeeming aspects are Slater and Dorf, and not everyone finds them as entertaining as I do...I mean, let's face it, both are melodramatic. But now on to some of the many faults.<br /><br />Tara Reid. Even though the movie as a whole is worse, Reid's performance is truly awful. We're not just talking bad, I'm talking about nominating Tara Reid for worst performance of the year. I don't know if she is capable of acting, but playing the museum curator is simply out of her league...completely. Watching her try to carry the roll of educated scientist wasn't much different than what you get watching the setup in bad porn. I mean this isn't just bad, it is laughably bad. Oh, and for those of you curious, she doesn't get naked, only down to a bra in a silly, totally unnecessary love scene.<br /><br />Even with Reid's performance, perhaps the movie could have worked, but the plot is what dominates, and the plot seems written by a 10 year old. I hadn't realized this was a video game adaptation until AFTER watching the DVD, otherwise I would have appreciated the stupidity in real-time. <br /><br />The storyline jumps back and forth from Slater's childhood at an orphanage where he gets flashbacks of something terrible that happened, he has amnesia, of course. In his adult life Slater was recruited by some Unit 713, a paranormal military force that apparently hunts evil or something. Slater had to leave because he was too rebellious, I guess, you never really know unless it was in one of those voice-overs I zoned out during. The movie starts with Slater hunting artifacts, obtaining his latest piece after some dealings with a ""Chilean mercenary force specializing in selling rare antiquities."" I may have the exact quote wrong, but you get the idea.<br /><br />There is an evil doctor that wants to unleash some hellions on earth (no reason given), experiments on children, super demon/alien-human hybrids, ""photonic"" bullets (the demon things can't stand sunlight) and, of course, Slater and Dorf to try to save everyone.<br /><br />Jesus, I can't even being to wade through the clichéd elements. The script badly needed reworking to narrow the focus and provide SOME depth. I mean, why is this evil scientist so damn evil? Oh right, humans are doomed and he is just trying to save the human race. I guess he's infected? How did that happen? Oh right he has one of the evil demon things in a cage and draws its blood to shoot into himself. How the hell did that happen? Why and where did he get the super slugs (oh yes, they use the old sci-fi stand by of parasitic aliens/demons which ""fuse"" with the spine of their host)Of course, Slater is, like Blade, half super-slug powered, but his slug ""didn't fully fuse due to an electrical shock,"" thank god. Oh, and the people with these ""fused"" spines, have no idea they're half-alien/demon and act as good members of the community until some secret signal is given whence they turn killer zombies. Yeah we get zombies.<br /><br />So lots of crap that could be entertaining, but none of it is.<br /><br />Also, the ending is completely stupid as everything turns out to be not that big of a deal to fix in the first place...at least nothing a little dynamite can't handle.<br /><br />Not the very worst thing you'll see, but a truly bad movie."
0	Yes, I am just going to tell you about this one so don't read if you want surprises. I got this one with the title Christmas Evil. There was also another Christmas horror on the DVD called Silent Night, Bloody Night. Whereas Silent Night, Bloody Night (not to be confused with Silent Night, Deadly Night) had lots of potential and was very close to being good, this one wasn't quite as good. It started out interesting enough watching the villain (if you can call him that) watching the neighborhood kids and writing in books about who is naughty and nice, but after awhile you are looking for some action and this movie doesn't deliver. You need character development, but this goes overboard and you are still never sure why the heck the guy snaps. About an hour in he kills three of four people while a whole crowd watches in terror, and the guys he kills aren't even his targets they are just making fun of him. This is one of many unsuccessful attempts by the killer to knock of the naughty. He then proceeds to try and kill this other guy, and he tries to break into his house by squeezing himself into the fireplace. He promptly gets stuck and barely manages to get out. He then enters through the basement and then tries to kill the guy by smothering him in his bedroom. He can't seem to kill the guy this way so he grabs a star off the tree and slits the guys throat. What the heck was a tree even doing in the bedroom in the first place? Oh yeah, the killer before this kill stopped off at a party and had some fun too. Well that is about it except for the town people chasing him with torches and the unresolved part with his brother and that tune he wants to play. What was that even about? He kept talking about something that was never really explained. How does it end you ask, well since I have spoilers I will tell you. He runs off the road in his van and proceeds to, well lets just say it was lame!!!!!!!!!!!!
1	The synopsis for this movie does a great job at explaining what to expect. It's a very good thriller. Well shot. Tough to believe it was Bill Paxton's directorial debut, though some shots do look EXACTLY like a storyboard version. <br /><br />Still, there are a few shots that really look good and show some real imagination on the part of Paxton. <br /><br />It's a solid story with some great twists at the end, several of them, all believable, all fun, and best of all, obscured well enough to make them true twists. <br /><br />The child actors in the movie do a great, too. I'm usually wary of movies with kids in starring roles because all too often they come off as Nickelodeon rejects, but both these kids do a good job.<br /><br />This movie is not gory. It's not very scary. But it IS very, very creepy.
1	"This tale based on two Edgar Allen Poe pieces (""The Fall of the House of Usher"", ""Dance of Death"" (poem) ) is actually quite creepy from beginning to end. It is similar to some of the old black-and-white movies about people that meet in an old decrepit house (for example, ""The Cat and the Canary"", ""The Old Dark House"", ""Night of Terror"" and so on). Boris Karloff plays a demented inventor of life-size dolls that terrorize the guests. He dies early in the film (or does he ? ) and the residents of the house are subjected to a number of terrifying experiences. I won't go into too much detail here, but it is definitely a must-see for fans of old dark house mysteries.<br /><br />Watch it with plenty of popcorn and soda in a darkened room.<br /><br />Dan Basinger 8/10"
0	This tiresome, plodding Las Vegas casino heist movie in almost impossible to watch and get involved in. It's something you 'look at' if you have absolutely nothing else better to do. The only two decent things in this movie are both attached to gorgeous Stella Stevens and one spends the entire program hoping she'll fall out of one of those skimpy tops she wears. Many great shots of mid-70s Las Vegas (when it was still a cool place to visit) and the fashions of the day are good for a giggle as well. Otherwise, one big yawn. The Rhino dvd has a very good widescreen transfer but even at under 10 bucks it still ain't worth it in my humble opinion.
0	"I picked this one up because the music was done by Hans Zimmer, a customer of Metasonix modular synths (made by someone dear to me). The jacket art says ""the 2003 version"".<br /><br />I give it one point for a strong female, one point for cheezy dialog and one last point for meg foster's light blue eyes, of which there are plenty of shots of.<br /><br />It was fun seeing David MacCullum casually swimming (the pool has a plexiglass viewing window!), while his lady love was being chased by a psycho in Greece. <br /><br />The sets were marginally impressive-that is, rich people's houses in L.A. and Mendanassos (sp?), where the castle was. I found myself wondering how they were able to keep up the cleaning with all the dust blowing around. The wind wasn't fierce enough to be believable to me. I kept thinking that the animal pelts on the furniture must be nasty...etc. and realized that the film must be pretty boring if i am wondering these things when the supposed plot was unfolding. I stumbled over things like why did she light a fire, blow out the match, then throw the match into the fire?! Dumb stuff like that. It was clunky at best. Oh well. Robert Morely got to have a bit of fun with his kooky geezer character and a nice vacation out of it."
1	"As part of our late 1950s vocabulary, we well knew the Ponderosa, Little Joe, Hoss, Ben Cartwright,etc. on that great show ""Bonanza.""<br /><br />It came Saturday night and everyone was glued to the television set. This was a real show depicting family values. There may have been a weekly crisis, but it was the strong family atmosphere that pulled everyone together.<br /><br />Lorne Greene was dominant as the patriarch of the family. His words depicted wisdom. We often were left to wonder that Ben Cartwright, a widower, must have been the best of husbands to that poor wife of his who had died. He reared wonderful sons.<br /><br />Naturally, we all wondered why Pernell Roberts left the show. The show was a gold mine and Roberts surrendered loads of money when he departed. His career never took off as he was associated as a Cartwright son. He should have tried to get back into the series. He certainly lost a bonanza by dropping out."
0	"In 1454, in France, the sorcerer Alaric de Marnac (Paul Naschy) is decapitated and his mistress Mabille De Lancré (Helga Liné) is tortured to death accused of witchcraft, vampirism and lycanthropy. Before they die, they curse the next generations of their executioners. In the present days (in the 70's), Hugo de Marnac (Paul Naschy) and Sylvia (Betsabé Ruiz) and their friends Maurice Roland (Vic Winner) and his beloved Paula (Cristina Suriani) go to a séance session, where they evoke the spirit of Alaric de Marnac. They decide to travel to the Villas de Sade, a real estate of Hugo's family in the countryside, to seek a monastery with a hidden treasure. They find Alaric's head and the fiend possesses them, bringing Mabille back to life and executing the locals in gore sacrifices. After the death of her father, Elvira (Emma Cohen) recalls that he has the Thor's Hammer amulet hidden in a well; together with Maurice, they try to defeat the demoniac Alaric de Marnac and Mabille.<br /><br />Last weekend I bought a box of horror genre with five DVDs of Paul Naschy per US$ 9.98; despite of having no references, I decided to take the chance. The first DVD with the uncut and restored version ""Horror Rises from the Tomb"" is a trash B (or C) movie that immediately made me recall Ed Wood. The ridiculous story is disclosed through awful screenplay, direction, performances, cinematography, decoration, special effects and edition and with lots of naked women. The result is simply hilarious and I can guarantee that Ed Wood's style is back. My vote is three.<br /><br />Title (Brazil): Not Available"
0	"It should come as no shock to you when I say that Alone in the Dark is a crappy movie. To put it bluntly, it's as if a dung monster defecated, ate the result, and then vomited. The final product would still outshine this movie.<br /><br />Seemingly based on an ancient (!) Atari video game, the movie has something or other to do with a portal to the bowels of the earth, the unleashing of demons, and ancient civilizations. Something about there being two worlds, that of darkness and that of light. (Guess which one's ours.) Oh, and 10,000 years ago a really super-duper advanced civilization opened the portal, demons came over and had a blast, then wiped out the civilization. Which is why we've never heard of them, conveniently enough.<br /><br />Christian Slater, perhaps pining for the days of Heathers and Pump up the Volume, plays Edward Carnby, a paranormal researcher to whom Something Bad happened when he was 10 years old. He's hot on the trail of one of the artifacts of said advanced civilization. Carnby used to be part of a secret institution called 713, which has been trying to figure out what happened to that long-ago civilization. But Carnby believed he wasn't going to be able to find the answers he sought, so he left the group.<br /><br />But see, these beasties are out, and they get their prey in varying ways, such as gutting them, splitting them down the middle, implanting neurological control devices in them, or just turning them into killing zombies. Yes, it's another zombie movie.<br /><br />That's about as distilled I can make the plot. It's pretty convoluted and incomprehensible. In similar movies, one might see the intrepid researcher/adventurer figure things out a step at a time, and when we the audience are mentally with the researcher, it's a lot of fun. But when the scenes shift from attack to attack with no perspective or context... not so much fun.<br /><br />The acting is dreadful, save for Slater, who (although he almost seems embarrassed to be in the movie) showed he was capable of carrying the acting load. He had to; get this - Tara Reid is cast as a museum curator! Honest to goodness, I thought I'd seen the casting of a lifetime when Denise Richards was cast as a nuclear physicist in Tomorrow Never Dies. But Reid here matches Richards, crappy emoting for crappy emoting. Hightlights include Reid pronouncing ""Newfoundland"" as ""New Fownd Land,"" Reid delivering most of her lines in a dazed, throaty monotone (kinda like she'd been on an all-night bender for the past week before filming), Reid - a museum curator, mind you - spending a lot of the movie in a midriff-bearing top and hip-hugger jeans. Oh yeah, she was as believable as Jessica Simpson giving stock quotes. Oh, why must the pretty ones be so dumb? (Note: I don't think Tara Reid's all that good looking. She looks like she's in perpetual need of food.) Almost everyone else in the cast is completely forgettable, except perhaps for Steven Dorff, who played Burke, one of the leaders of 713. Dorff's character wasn't terribly well developed, but nothing in the movie was, from the sets to the characters to Tara Reid. But I digress.<br /><br />Anyway, the perplexing and utterly preposterous storyline is tough enough to follow with the film moving at such a breakneck pace, but director Uwe Boll tosses in a pounding, mind-deadening soundtrack; it's so loud you can't hear what the actors are saying in some of the scenes! That can't be right. Given the acting level, however, perhaps thanks are in order to Mr. Boll.<br /><br />Oh, and a fun note. The opening moments of the movie include narration... of the words that are crawling across the screen at the same time. Remember the first Star Wars? You heard that now-familiar Star Wars theme while the prologue crawled. There was surely no need for narration; why do I need some doofus to read what's on the screen for me? Were the producers simply looking out for blind people? Maybe that also explains why the soundtrack was so loud - they were also looking out for hard-of-hearing people. Also, the narrator inexplicably had a lisp for the first few lines of the crawl - then lost it. Bizarre.<br /><br />Alone in the Dark is a loud, dopey mishmash of dreadful acting, an incoherent script, and ham-handed directing. Hardly a note rings true. There's so much chaos that the audience simply gives up caring about the characters and roots for their demise. Even in the dark, the demonic creatures seem cooler and much more developed by comparison.<br /><br />Ironically, since there were only three other people in the theater, I watched this Alone in the Dark. I wonder if Uwe Boll planned it that way? I can't quite give this the lowest rating, because I had low hopes for it to begin with - and because it never grabbed me enough for me to get worked up about it. It's atrocious, although Slater redeems himself a tiny bit."
1	The first time I saw this, I didn't laugh too much. At the time, I was only about fifteen years old and thought that maybe some of the deeper humor was too mature for me to understand at the time. I had the same reaction when I viewed it a second time a few months ago, and this time, it was because Felix's aborted suicide attempt at the beginning of the movie kind of darkened the movie a bit. This scene made some of the things Oscar said and did to Felix later in the movie seem needlessly cruel, and their personality clashes weren't as amusing as they could have been. Had I not already known the story, I would have been worried that some of Oscar's antics to Felix might push him over the edge. As it was, it didn't make me laugh or smile like the television show with Jack Klugman and Tony Randall did. Still, all in all, a pretty good movie and it spawned one of the greatest sitcoms on television. 7 out of 10.
0	"I rented ""New Best Friend"" hoping for a movie similar to enjoyable teen thrillers such as ""Gossip"" and ""The Curve"". Instead, ""New Best Friend"" is much more like ""The In Crowd"", in which there are no thrills and the acting is incredibly phony. ""New Best Friend"" is boring, and the events during the movie are the same. Skip this movie...it's a waste of time."
1	As far as I know the real guy that the main actor is playing saw his performance and said it was an outstanding portrayal, I'd agree with him. This is a fantastic film about a quite gifted boy/man with a special body part helping him. Oscar and BAFTA winning, and Golden Globe nominated Daniel Day-Lewis plays Christy Browna crippled man with cerebral palsy who spends most of his life on the floor, in a wheelchair and carried by his family. He has a special left foot though, he can write with it, paint with it and hold things with it. He learns to speak later in the film, it is very good for a guy like him. Also starring Home Alone 2's Oscar winning, and Golden Globe nominated Brenda Fricker as Mrs. Brown and BAFTA winning Ray McAnally as Mr. Brown. It was nominated the Oscars for Best Director for Jim Sheridan, Best Writing, Screenplay Based on Material from Another Medium and Best Picture, it was nominated the BAFTAs for Best Film, Best Make Up Artist and Best Adapted Screenplay. Daniel Day-Lewis was number 85 on The 100 Greatest Movie Stars, he was number 20 on The 50 Greatest British Actors, he was number 9 on Britain's Finest Actors, and he was number 15 on The World's Greatest Actor, and the film was number 28 on The 50 Greatest British Films. Outstanding!
0	"Still a sucker for Pyun's esthetic sense, I liked this movie, though the ""unfinished"" ending was a let-down. As usual, Pyun develops a warped sense of humour and Kathy Long's fights are extremely impressive. Beautifully photographed, this has the feel it was done for the big screen."
0	The fight scenes were great. Loved the old and newer cylons and how they painted the ones on their side. It was the ending that I hated. I was disappointed that it was earth but 150k years back. But to travel all that way just to start over? Are you kidding me? 38k people that fought for their very existence and once they get to paradise, they abandon technology? No way. Sure they were eating paper and rationing food, but that is over. They can live like humans again. They only have one good doctor. What are they going to do when someone has a tooth ache never mind giving birth... yea right. No one would have made that choice.
0	I think Cliff Robertson certainly was one of our finest actors. He has a half dozen classics to his credit. He does fine here as the heavy, but the direction is so bad and the pacing so tiresome, it never gets off the mark. The story starts off well although it makes me wonder how he could count on his wife hanging herself. Still he mugs well and carries things along. The death knell is twofold. First of all, if we were to take the amount of time characters spend walking from one room to another or one part of the house to another, it would eat up about a third of the movie. Add to that, Robertson's character sitting up in bed in the blue light, looking confused, that might add another chunk. I agree with those that said a half hour shorter would have made it a pretty decent, though insignificant film. The biggest weakness is just a convoluted plot that, when all is said and done, leaves incredible questions. I'm not putting in spoilers, but when it ends, don't think too much. I can come up with ten what-ifs without raising a sweat. It would have been better if it had remained a ghost story.
1	It's really annoying when good movies like this one go unnoticed. But I'm glad I did not miss it.<br /><br />They should re-release it with a lot more publicity. I do not think they did anything to promote it. Great work Paxton.<br /><br />
1	"Another Spanish movie about the 1936 Civil War. This time we're told about the story of Carol (lovely played by débutant Clara Lago), a little girl which comes to live to a little Spanish village from New York. It is such an initiating trip, and soon she'll find about the injustices of the human race, their stupid fights and conflicts, their contradictions.<br /><br />Imanol Uribe makes his best film since ""Días Contados"" (1994) with such a sober pulse, a beautiful photography, and a nice script. He tries not to take part in the conflict, he just shows us some facts and let us decide (ok, the facts are explicit enough to make us decide in which band are we in) and he takes a huge advantage of the presence and the freshness of the young starring couple: Clara Lago and Juan José Ballesta.<br /><br />A well cared production.<br /><br />My rate: 7/10"
0	In a way, Corridors of Time is a success story because the movie reaches its goal : being seen by thousands. But it fails at making them laugh...<br /><br />Les Visiteurs has had its success, because the subject was an original way of considering the time travel : forget about Zemeckis's Back to the future, here comes the old France, the middle-age knight and its nearly barbaric way of life. Full of pride, funny thanks to the ancient words he uses, Montmirail can sometimes be disgusting but he keeps his honor. Then comes the sequel.<br /><br />Nobody had foreseen the tremendous success of Les Visiteurs, the first. And it's no use being a movie expert to realize that the Corridors of Time has been made for money.<br /><br />The general story begins after the end of Les Visiteurs, and immediately tries to justify the sequel with a time paradox that would have needed some second tought. Explanation : it's no use trying to get back the jewelry Jacquouille has stolen ; don't you remember this nice red shiny and expensive car he bought at the end of the 1st episode ? Where do you think he found the money ? Selling the jewelry... And that's only one of many holes Poiré tries to avoid... and fails.<br /><br />Let's have a look at the characters : Montmirail doesn't change, he's just a little more boring. Regarding Frenegonde... that's another story : Valérie Lemercier decided not to compromise herself in this sequel to avoid getting stuck in the bourgeoise role. And Muriel Robin tries to imitate her in a way that I found so pitiful I nearly felt pain for her. And Poiré doesn't realize that a cast of humorists isn't enough to make a good comedy.<br /><br />Forget about the time travels, about the digital effects, concentrate on the story and you'll see that there's enough room on a mail stamp to write it 10 times.<br /><br />The main interest of this film is the landscapes. A movie for youngsters, let's say up to 13 years old.
1	I have found this movie available for streaming on Netflix and thought I'd give it a try.<br /><br />The plot revolves around Ryan and Theo Taylor (Colm Feore and David Cubitt) who have finally seen each other after their father has passed away. Ryan and Theo at first argue about who did what. But later, Theo finds out that his brother Ryan is not only gay but he is dying of a terminal illness. So, Ryan and Theo spend their time patching up their differences.<br /><br />This is such an incredible film. I have only seen Colm Feore in Season 7 of 24 but he was phenomenal in this. David Cubitt, an actor I have NEVER heard of before did a phenomenal job as well.<br /><br />I would recommend this to those who are interested in the Gay and Lesbian genre. This is one movie you don't want to miss.<br /><br />I give this film 10 stars out of 10. Excellent film!
1	Which do you think the average person would know more/less about: Iranian cinema or Iranian football? Interestingly, the two come to the forefront of controversial Iranian filmmaker Jafar Panahi's latest film entitled 'Offside', a tale that uses football or access to football as a backdrop for a series of scenes revolving around one's right to do something or go somewhere and an individual's right to extend that courtesy if and when they'd like to. The odd thing is, you don't come away from Offside having learnt about Iranian football or too much about Iranian cinema (unless it's an education in Panahi's controversial style), but you do come away feeling enlightened, that at least someone from Iran has taken a controversial issue that is clearly still very much in force in a nation like Iran, and is willing to present it to an international audience rather than exploit it.<br /><br />I can remember the 2006 World Cup, I'm sure many people can. It was the summer after my initial year out at university and after the slog that was my first year, a summer of World Cup football acted as a nicely timed tonic. Needless to say, I saw practically every game bar the ones they show simultaneously with the other ones at the very end of the group stages so that to avoid incidences as seen in Spain '82 when it was thought West Germany and Austria transpired to get a result between them that would see them both through at the expense of Algeria.<br /><br />Anyone in Britain that was watching the BBC's broadcast of the Iran  Mexico game, both nations' first of the tournament, may remember that at the top of the show, the BBC's football anchorman Gary Lineker let off a snide comment to introduce the match. It went something like: 'We've seen giants Germany, England, Argentina and Holland play but now we get to see.........Mexico and Iran battle it out'. The emphasis on the latter two being inferior was clear and that maybe watching them was a chore. It's a shame because there are people, and films like Offside present them, who are really willing to see Iran play to the point where they risk their well-being to achieve it and it's sad when people in a position of power dismiss what they deem 'inferior' when there are others who'd do anything to have the chance to otherwise engage.<br /><br />When immediately thinking of the words 'Iran', 'football' and 'World Cup', my mind flies back to the France '98 game between said nation and America. Here is a film about a World Cup game of sorts involving Iran but where some or indeed most Iranian filmmakers may well have opted to present a tale revolving around Iran's famous victory over The United States and what that meant to them, director Panahi chooses to look at what goes on behind the scenes and presents a story from the stands as women are barred from football matches and are not allowed to live the ecstasy of winning a game of immense magnitude. You can imagine a heavy handed film detailing Iran's 'victory' as a lumbering propaganda film designed to exploit as they 'defeat' a Western power or 'enemy' at a sport they perhaps were not expected to do so in.<br /><br />A couple of films that spring to mind when it comes to beating the unbeatable at their own game are 2001 Indian film 'Lagaan', in which the Indian peasants defeat the ruling British at cricket. Similalry, 2005's 'The Game of Their Lives' sees the Americans defeat the English at a football match only this time in the 1950 World Cup. The differences between these films and Offside are immense; Offside is looking at a situation behind a state's mentality and dares to explore an essence of Feminism as the girls, trying to see their beloved Iran defeat Bahrain and qualify for the World Cup, are rounded up like animals and kept in a crude purgatory mere feet from a barred window that would allow them to see the game. The reasoning is to do with the foul language the men 'may', not will, but 'may' use during the game. The film presents Iran as so incompetent that they cannot take away a man's right to swear and ban the bad language but must ban a woman's right to see the game all together  it is no wonder Panahi's film was itself banned in Iran.<br /><br />But Panahi remembers to include what makes the rule so crazy in the first place by frequently allowing his female characters to both smoke cigarettes and use mobile phones, two things the doctors and scientists will have you think are far more dangerous to the human body/mind than hearing a little bit of foul language at a football match. Panahi pays special attention to the title of his film 'Offside' which itself is a ruling within football detailing when an 'attacker' is 'caught' trying to gain an advantage in the field of play. The parallels run with the womens' position in the film as these advancing (supposedly without right) individuals are caught trying to put one over the opposition team; that being the state itself.<br /><br />I think Offside is one of the better films to come out of the Middle East and surrounding Gulf area that I've seen. It's a tense but humbling film about people who do not carry any acting history according to the IMDb and thus, the acting is raw and real adding that quaint neo-realist aura to it all. The immediate ending is haunting and the constant verbal battle between the male soldiers and female wrong-doers who dared to defy the state is wonderful. I also think for anyone to actually dislike the film for the reasons I've mentioned shows a distinct level of callous, either that or you work in the Iranian government.
1	"One piece of trivia that is often forgotten about this family film is one of business.<br /><br />At the time, in 1994, this movie held the record for the biggest movie premiere in motion picture history (and may continue to hold). It was held in Pittsburgh, Pennsylvania - no doubt in honor of the original film's ""Angels"" who ""haunted"" the Pittsburgh Pirates. In this remake they ""haunt"" the California Angels.<br /><br />Anyway, the premiere was held at the long gone Three Rivers Stadium which was the home of the Pittsburgh Pirates and the Pittsburgh Steelers at the time (the Pirates are now housed in PNC Park and the Steelers at Heinz Field). The premiere was held on a movie screen that was five stories in height inside the stadium and held (and may even continue to hold) the record for the largest movie premiere in history, shown to 60,000 fans. Danny Glover, Tony Danza and Christopher Lloyd were all in attendance to the admiration of thousands of sports fans."
0	"I am a relative latecomer to the transcendent work of film auteur Yasujiro Ozu, whose masterfully understated views of Japanese life, especially in the post-WWII era, illuminate universal truths. Having now seen several of his landmark films such as 1949's ""Late Spring"" and 1953's ""Tokyo Story"", I am convinced that Ozu had a particularly idiosyncratic gift of conveying the range of feelings arising from intergenerational conflict through elliptical narratives and subtle imagery. It is Taiwanese director Hou Hsiao-hsien's keen aspiration to pay homage to Ozu on his centenary with this generally enervating 2003 film. Among with co-screenwriter T'ien-wen Chu, Hsiao-hsien appears to get the visuals right but does not capture the requisite emotional weight that would have made the glacial pacing tolerable.<br /><br />The story concerns Yôko, a young Japanese writer researching the life of mid-20th century Taiwanese composer Jiang Wen-Ye in Tokyo after coming back from Taiwan where she taught Japanese. After 25 drawn-out minutes of character set-up, she reveals to her father and stepmother that she is pregnant by one of her students in Taiwan. At the same time, Yôko's coffeehouse friend Hajime, who runs a used bookstore, has an obsession for trains and seems likely to be in love with her. Hsiao-hsien connects this slim plot line with a series of shots held for inordinately lengthy takes as the frame composition changes. There are also long stretches of silence as well as an abundance of scenes featuring trains. While these techniques are consistent with Ozu's style, Hsiao-hsien cannot seem to dive into the characters' psyches the way Ozu did with maximal fluidity and minimal theatrics, in particular, Yôko's plight seems rather non-committal in the scheme of the drama presented and her parents' reaction overly passive to hold much interest. In fact, the whole film has an atmosphere of exhaustion about it, which makes the film feel interminable.<br /><br />The performances are unobtrusive though hardly memorable. J-pop music star Yo Hitoto brings a natural ease to Yôko, while Tadanobu Asano is something of a cipher as Hajime. The rest of the characters barely register, even Nenji Kobayashi and Kimiko Yo as Yôko's parents. Cinematographer Lee Ping-Bing provides expert work though he violates a cardinal rule of Ozu films by not keeping the camera stable during shots. Hitoto speak-sings the fetching pop song used over he ending credits, ""Hito-Shian"". The DVD includes an hour long, French-made documentary, ""Métro Lumière"", which actually does help provide some of the context for Hsiao-hsien's approach to the film. It includes excerpts from Ozu's films, in particular, ""Equinox Flower"", to show the parallels with this film though surprisingly no mention of either ""Tokyo Story"" or ""Early Summer"", the obvious basis for some of the scenes and situation set-ups. There are also edited interview clips of Hitoto, Asano and Hsiao-hsien, as well as the film's trailer."
0	I rented this movie about 3 years ago, and it still stands out in my mind as the worst movie ever made. I don't think I ever finished it. It is worse than a home video made by a high school student. I remember them doing a flashback to 1970 something and in the flashback there was a man with a polo shirt, oakley sunglasses and a newer SUV, like a Toyota Rav-4 or something (I don't remember). I don't understand how they could have possibly said that to be in the 70s. He might have had a cell phone too, I cant remember, It was just horrible. I returned it to the video store and asked them why they even carry the movie and if I could get the hour of my life back. To this day it is the worst movie I have ever seen, and I have seen some pretty bad ones.
0	"...there's no one else watching the movie. My husband and I went to watch it last night. It's just a small theater, but there's usually a decent amount of people there. Not this time! My husband and I were the ONLY people watching Dragon Wars last night! Now we know why.<br /><br />The movie was by far one of the worst I've ever seen. Yes, the CG was good, but that was it. The acting, script & dialog, directing, editing, etc. was God-awful! Since we were alone in the room, we felt free to talk during the movie. That is, we talked about how bad it was, that it reminded us of The Mighty Morphin Power Rangers, Godzilla, Mortal Combat AND The Lord of the Rings. It was like we expected to see Rita and Lord Zed portraying commanders of Sauron's army.<br /><br />The creatures were ridiculous. You can't just introduce legions of dino/dragon/lizard things loaded down with cannons without explanation. The Lord of the Rings has a wide spectrum of characters, but it introduces and develops them over 3 movies, not in an hour and a half.<br /><br />The scene transitions are horrible. I didn't fall asleep during the movie, but even though it was an overly simple plot, I found myself getting lost in the plot holes.<br /><br />The characters were caucasian Americans, but spoke almost with broken English because of the badly written dialog in the script.<br /><br />The final scene that could have redeemed some value of the movie...failed. Ethan didn't cry when Sarah died...though he hadn't known her for very long during THIS life anyways. He didn't seem too upset to be left in ""Mordor"", not knowing where he was or how to get back. We couldn't for the love of God figure out where he was or how he got there either, but if he wasn't upset we shouldn't be either.<br /><br />Oh, and why did the dress that Sarah's spirit was wearing look like she borrowed it from Queen Elizabeth? One more thing...all 3 of the main hero characters were reincarnations brought back to finish the job. Sarah completes her task and moves on to the afterlife. Jack does this as well. Then why does Ethan get screwed? He's left alone, without the girl, without a map/compass/helicopter to help him get back. What's he supposed to do? Send smoke signals? And IF he gets back home, does he just go back to his job? He should have been given the same mercy of getting killed out of the movie that the other heroes had.<br /><br />Don't waste your time or money on this movie. We only stayed til the end because we'd paid for it, but as soon as the credits hit, we were out the door."
0	"This movie is basically about some girls in a Catholic school that end up getting into trouble because of putting red dye in one in one of their school mates shampoo and after being reprimanded for this act they decide to take off to Florida for a vacation. On their way there they meet up with some guys in a local diner and decide that they would both meet up with each other in another location later on. The girls end up on a road side near the woods and stop for awhile and while one of the girls decides to walk around a bit she sees a murder happen in which the local sheriff himself is involved. She becomes scared and runs to tell the others what happened. The other girls decide to go take a look with her and two of them get killed by the killer. Then the two remaining girls are caught by the killer and are placed in local jail cell. The deputy sheriff meanwhile is keeping watch over the girls and despite their insistence that the sheriff is the killer he ignores them both and acts as ignorant and everybody else in this movie who just can't put two and two together much less some lousy detective work at that. The best part was the rape scene between the killer and one of the girls where he decides to rape her in her jail cell and it seems that the girl actually WANTS to be raped by this man and the bare chest scene I admit was good but before their lips meet he has other things in mind. This movie reminds me of the low-budget thriller ""Blood Song"" with Frankie Avalon staring in it, the same motive just a different character part. It's not a movie worth renting not even for an 80's low-budget movie and the ending was the worst ending I have ever seen in a movie and it left me wanting my money back!"
1	The undoubted highlight of this movie is Peter O'Toole's performance. In turn wildly comical and terribly terribly tragic. Does anybody do it better than O'Toole? I don't think so. What a great face that man has!<br /><br />The story is an odd one and quite disturbing and emotionally intense in parts (especially toward the end) but it is also oddly touching and does succeed on many levels. However, I felt the film basically revolved around Peter O'Toole's luminous performance and I'm sure I wouldn't have enjoyed it even half as much if he hadn't been in it.
